stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_code
1218,DEWEY DR & MORAGA DR,Buses head SB,38.651462,-121.308500,0,1218
1219,WINDING WY & DEWEY DR,Buses head WB,38.649101,-121.307518,0,1219
1220,WINDING WY & BARRETT RD,Buses head WB,38.649135,-121.313647,0,1220
1222,JAN DR & WINDING WY,Buses head SB,38.648605,-121.318184,0,1222
1223,JAN DR & RAMPART DR,Buses head SB,38.645847,-121.318512,0,1223
1224,JAN DR & OTIS CT,Buses head SB,38.642990,-121.319458,0,1224
1225,CALIFORNIA AVE & LINCOLN AVE,Buses head SB,38.640541,-121.321037,0,1225
1226,CALIFORNIA AVE & FAIR OAKS BLVD,Buses head SB,38.636204,-121.321190,0,1226
1227,CALIFORNIA AVE & CASITA AVE,Buses head SB,38.634522,-121.321228,0,1227
1228,CALIFORNIA AVE & SUTTER AVE,Buses head SB,38.633335,-121.321251,0,1228
1229,CALIFORNIA AVE & GRANT AVE,Buses head SB,38.629707,-121.321373,0,1229
1230,CALIFORNIA AVE & LANDIS AVE,Buses head SB,38.626148,-121.321472,0,1230
1231,CALIFORNIA AVE & STANLEY AVE,Buses head SB,38.622501,-121.321564,0,1231
1232,CALIFORNIA AVE & HOMESWEET WAY,Buses head SB,38.620216,-121.321648,0,1232
1233,CALIFORNIA AVE & PALM DR,Buses head SB,38.617069,-121.321732,0,1233
1234,PALM DR & PANAMA AVE,Buses head WB,38.617058,-121.326698,0,1234
1236,MARCONI AVE & LA VISTA AVE,Buses head WB,38.617294,-121.334007,0,1236
1237,MARCONI AVE & GARFIELD AVE,Buses head WB,38.617300,-121.337090,0,1237
1238,MARCONI AVE & LINDEN LN,Buses head WB,38.617345,-121.339713,0,1238
1239,MARCONI AVE & WALNUT AVE,Buses head WB,38.617554,-121.346687,0,1239
1240,MARCONI AVE & ROOT AVE,Buses head WB,38.617561,-121.351029,0,1240
1241,MARCONI AVE & MISSION AVE,Buses head WB,38.617592,-121.355599,0,1241
1242,MARCONI AVE & GREENWOOD AVE,Buses head WB,38.617653,-121.359703,0,1242
1243,MARCONI AVE & EASTERN AVE,Buses head WB,38.617695,-121.365524,0,1243
1244,MARCONI AVE & NORRIS AVE,Buses head WB,38.617737,-121.369652,0,1244
1245,MARCONI AVE & BECCERRA WAY,Buses head WB,38.617783,-121.374230,0,1245
1246,MARCONI AVE & MONTCLAIRE ST,Buses head WB,38.617828,-121.377815,0,1246
1247,MARCONI AVE & WATT AVE,Buses head WB,38.617901,-121.383728,0,1247
1248,MARCONI AVE & ASHBOURNE DR,Buses head WB,38.617924,-121.388031,0,1248
1249,MARCONI AVE & LACY LN,Buses head WB,38.617966,-121.394119,0,1249
1250,MARCONI AVE & CALDERWOOD LN,Buses head WB,38.618004,-121.397553,0,1250
1251,MARCONI AVE & FULTON AVE,Buses head WB,38.618076,-121.402306,0,1251
1252,MARCONI AVE & WRIGHT ST,Buses head WB,38.618084,-121.405723,0,1252
1253,MARCONI AVE & BELL ST,Buses head WB,38.618145,-121.411232,0,1253
1254,MARCONI AVE & HOWE AVE,Buses head WB,38.618515,-121.415962,0,1254
1255,MARCONI AVE & CONNIE DR,Buses head EB,38.620624,-121.421104,0,1255
1256,HEMLOCK ST & MADISON AVE,Buses head SB,38.660367,-121.341402,0,1256
1257,HEMLOCK ST & DAMON AVE,Buses head SB,38.655863,-121.341402,0,1257
1258,MYRTLE AVE & WALNUT AVE,Buses head WB,38.653620,-121.346408,0,1258
1262,MARCONI AVE & CONNIE DR,Buses head WB,38.620564,-121.420700,0,1262
1263,MARCONI AVE & DARWIN ST,Buses head EB,38.618717,-121.416870,0,1263
1264,MARCONI AVE & PYRAMID WAY,Buses head EB,38.618080,-121.414291,0,1264
1265,MARCONI AVE & BELL ST,Buses head EB,38.618027,-121.410217,0,1265
1266,MARCONI AVE & WRIGHT ST,Buses head EB,38.617981,-121.405609,0,1266
1267,MARCONI AVE & FULTON AVE,Buses head EB,38.617909,-121.400932,0,1267
1268,MARCONI AVE & CORABEL LN,Buses head EB,38.617889,-121.397293,0,1268
1269,MARCONI AVE & SANTA PAULA CT,Buses head EB,38.617855,-121.394241,0,1269
1270,MARCONI AVE & ASHBOURNE DR,Buses head EB,38.617825,-121.388054,0,1270
1271,MARCONI AVE & WATT AVE,Buses head EB,38.617725,-121.382462,0,1271
1272,MARCONI AVE & MONTCLAIRE ST,Buses head EB,38.617725,-121.379135,0,1272
1273,MARCONI AVE & BECCERRA WAY,Buses head EB,38.617683,-121.374138,0,1273
1274,MARCONI AVE & NORRIS AVE,Buses head EB,38.617570,-121.369333,0,1274
1275,MARCONI AVE & EASTERN AVE,Buses head EB,38.617558,-121.363899,0,1275
1276,MARCONI AVE & GREENWOOD AVE,Buses head EB,38.617527,-121.360275,0,1276
1277,MARCONI AVE & MISSION AVE,Buses head EB,38.617432,-121.355095,0,1277
1278,MARCONI AVE & ROOT AVE,Buses head EB,38.617371,-121.350540,0,1278
1279,MARCONI AVE & WALNUT AVE,Buses head EB,38.617291,-121.345756,0,1279
1280,MARCONI AVE & GUNN LN,Buses head EB,38.617145,-121.339872,0,1280
1281,MARCONI AVE & GARFIELD AVE,Buses head EB,38.617110,-121.336375,0,1281
1282,MARCONI AVE & LA VISTA AVE,Buses head EB,38.617078,-121.334070,0,1282
1284,PALM DR & PANAMA AVE,Buses head EB,38.616921,-121.326531,0,1284
1286,CALIFORNIA AVE & MERRY LN,Buses head NB,38.620391,-121.321442,0,1286
1287,CALIFORNIA AVE & STANLEY AVE,Buses head NB,38.622504,-121.321386,0,1287
1288,CALIFORNIA AVE & LANDIS AVE,Buses head NB,38.625712,-121.321287,0,1288
1289,CALIFORNIA AVE & GRANT AVE,Buses head NB,38.629670,-121.321187,0,1289
1290,CALIFORNIA AVE & SUTTER AVE,Buses head NB,38.632859,-121.321077,0,1290
1292,CALIFORNIA AVE & FAIR OAKS BLVD,Buses head NB,38.637336,-121.320965,0,1292
1293,CALIFORNIA AVE & LINCOLN AVE,Buses head NB,38.640261,-121.320873,0,1293
1294,JAN DR & JASPAR CT,Buses head NB,38.642811,-121.319288,0,1294
1295,JAN DR & RAMPART DR,Buses head NB,38.645224,-121.318535,0,1295
1296,WINDING WY & JAN DR,Buses head EB,38.649018,-121.317838,0,1296
1298,WINDING WY & BARRETT RD,Buses head EB,38.649002,-121.313090,0,1298
1299,DEWEY DR & WINDING WAY,Buses head NB,38.649583,-121.308242,0,1299
1300,DEWEY DR & PAPAYA DR,Buses head NB,38.652285,-121.308222,0,1300
1301,DEWEY DR & WILL ROGERS DR,Buses head NB,38.654502,-121.308222,0,1301
1302,DEWEY DR & HILLHURST DR,Buses head NB,38.658575,-121.308282,0,1302
1304,DEWEY DR & MADISON AVE,Buses head NB,38.665424,-121.308556,0,1304
1305,DEWEY DR & PALM AVE,Buses head NB,38.661770,-121.308420,0,1305
1308,GREENBACK LN & AUBURN BLVD,Buses head EB,38.678749,-121.320656,0,1308
1309,GREENBACK LN & PARK OAKS DR,Buses head EB,38.678021,-121.316269,0,1309
1310,GREENBACK LN & DEWEY DR,Buses head EB,38.678028,-121.309700,0,1310
1311,GREENBACK LN & HILLTREE AVE,Buses head EB,38.678041,-121.304917,0,1311
1313,GREENBACK LN & SHUPE DR,Buses head EB,38.678152,-121.295122,0,1313
1314,GREENBACK LN & SAN JUAN AVE,Buses head EB,38.678185,-121.292008,0,1314
1315,GREENBACK LN & MARIPOSA AVE,Buses head EB,38.678181,-121.283852,0,1315
1316,GREENBACK LN & PATTERSON LN,Buses head EB,38.678246,-121.281258,0,1316
1317,GREENBACK LN & MERLINDALE DR,Buses head EB,38.678238,-121.278381,0,1317
1318,GREENBACK LN & BIRDCAGE ST,Buses head EB,38.678272,-121.275688,0,1318
1319,GREENBACK LN & SUNRISE BLVD,Buses head EB,38.678387,-121.268738,0,1319
1320,GREENBACK LN & ARCADIA DR,Buses head EB,38.678417,-121.266769,0,1320
1321,GREENBACK LN & SUNRISE VISTA DR,Buses head EB,38.678459,-121.264076,0,1321
1322,GREENBACK LN & KIFISIA WAY,Buses head EB,38.678566,-121.258598,0,1322
1323,GREENBACK LN & HOFFMAN LN,Buses head EB,38.678583,-121.254642,0,1323
1324,GREENBACK LN & TRAJAN DR,Buses head EB,38.678627,-121.249718,0,1324
1325,GREENBACK LN & KENNETH AVE,Buses head EB,38.678597,-121.244156,0,1325
1326,GREENBACK LN & ALMOND AVE,Buses head EB,38.678509,-121.239616,0,1326
1327,GREENBACK LN & ILLINOIS AVE,Buses head EB,38.678452,-121.234711,0,1327
1328,GREENBACK LN & HAZEL AVE,Buses head EB,38.678410,-121.225311,0,1328
1329,GREENBACK LN & PECAN AVE,Buses head EB,38.678320,-121.220634,0,1329
1330,GREENBACK LN & FILBERT AVE,Buses head EB,38.678248,-121.216104,0,1330
1331,GREENBACK LN & CHESTNUT AVE,Buses head EB,38.678173,-121.211260,0,1331
1332,GREENBACK LN & WALNUT AVE,Buses head EB,38.678173,-121.206398,0,1332
1336,SAN JUAN AVE & GREENBACK LN,Buses head NB,38.678787,-121.292290,0,1336
1337,SAN JUAN AVE & GREENBACK LN,Buses head SB,38.677620,-121.292587,0,1337
1338,SAN JUAN AVE & SPERRY DR,Buses head SB,38.674950,-121.292481,0,1338
1339,SAN JUAN AVE & SPICER DR,Buses head SB,38.669571,-121.292366,0,1339
1340,SAN JUAN AVE & CHESLINE DR,Buses head SB,38.667336,-121.292320,0,1340
1341,SAN JUAN AVE & MADISON AVE,Buses head SB,38.663044,-121.292313,0,1341
1342,SAN JUAN AVE & GAIL WAY,Buses head SB,38.660313,-121.292236,0,1342
1343,SAN JUAN AVE & PHEASANT RD,Buses head SB,38.656849,-121.292160,0,1343
1344,SAN JUAN AVE & SUNSET AVE,Buses head SB,38.653603,-121.292108,0,1344
1346,SAN JUAN AVE & HEATHER RD,Buses head SB,38.650097,-121.292160,0,1346
1348,FAIR OAKS BLVD & SAN JUAN AVE,Buses head WB,38.636395,-121.292641,0,1348
1349,FAIR OAKS BLVD & GROVER LN,Buses head WB,38.636414,-121.294960,0,1349
1350,FAIR OAKS BLVD & HOLLISTER AVE,Buses head WB,38.636520,-121.301041,0,1350
1351,FAIR OAKS BLVD & MARSHALL AVE,Buses head WB,38.636631,-121.308800,0,1351
1353,FAIR OAKS BLVD & MILES LANE,Buses head WB,38.636726,-121.315109,0,1353
1354,FAIR OAKS BLVD & CALIFORNIA AVE,Buses head WB,38.636880,-121.321315,0,1354
1355,FAIR OAKS BLVD & WAYSIDE LN,Buses head WB,38.636970,-121.326302,0,1355
1356,FAIR OAKS BLVD & GIBBONS DR,Buses head SB,38.636253,-121.328331,0,1356
1357,FAIR OAKS BLVD & ENGLE RD,Buses head SB,38.631225,-121.328388,0,1357
1358,FAIR OAKS BLVD & GRANT AVE,Buses head SB,38.629240,-121.328408,0,1358
1359,FAIR OAKS BLVD & LANDIS AVE,Buses head SB,38.626905,-121.328488,0,1359
1360,FAIR OAKS BLVD & ANGELINA AVE,Buses head SB,38.622512,-121.328547,0,1360
1361,FAIR OAKS BLVD & ROBERTSON AVE,Buses head SB,38.619447,-121.328647,0,1361
1362,FAIR OAKS BLVD & MARCONI AVE,Buses head SB,38.617793,-121.328754,0,1362
1363,FAIR OAKS BLVD & MARCONI AVE,Buses head SB,38.616715,-121.328774,0,1363
1365,EL CAMINO AVE & FAIR OAKS BLVD,Buses head WB,38.609924,-121.329598,0,1365
1366,EL CAMINO AVE & EL TONAS WAY,Buses head WB,38.609955,-121.332703,0,1366
1367,EL CAMINO AVE & GARFIELD AVE,Buses head WB,38.610027,-121.337540,0,1367
1368,EL CAMINO AVE & GUNN LN,Buses head WB,38.610062,-121.340698,0,1368
1369,EL CAMINO AVE & WALNUT AVE,Buses head WB,38.610115,-121.346794,0,1369
1370,EL CAMINO AVE & LAURENCE AVE,Buses head WB,38.610146,-121.349747,0,1370
1371,EL CAMINO AVE & LANDWOOD WAY,Buses head WB,38.610169,-121.352753,0,1371
1372,EL CAMINO AVE & MISSION AVE,Buses head WB,38.610199,-121.355599,0,1372
1373,EL CAMINO AVE & GREENWOOD AVE,Buses head WB,38.610252,-121.360169,0,1373
1374,EL CAMINO AVE & EASTERN AVE,Buses head WB,38.610348,-121.365517,0,1374
1375,EL CAMINO AVE & AVALON DR,Buses head WB,38.610352,-121.369438,0,1375
1376,EL CAMINO AVE & IONE ST,Buses head WB,38.610375,-121.372154,0,1376
1377,EL CAMINO AVE & ANDRADE WAY,Buses head WB,38.610485,-121.376213,0,1377
1378,EL CAMINO AVE & BUTANO DR,Buses head WB,38.610508,-121.379570,0,1378
1379,EL CAMINO AVE & WATT AVE,Buses head WB,38.610531,-121.381851,0,1379
1380,EL CAMINO AVE & WATT AVE,Buses head WB,38.610573,-121.383461,0,1380
1381,EL CAMINO AVE & YORKTOWN AVE,Buses head WB,38.610569,-121.385666,0,1381
1382,EL CAMINO AVE & MORSE AVE/DRAYTON D,Buses head WB,38.610630,-121.390167,0,1382
1383,EL CAMINO AVE & MORSE AVE,Buses head WB,38.610638,-121.392372,0,1383
1384,EL CAMINO AVE & BELPORT LN,Buses head WB,38.610718,-121.397072,0,1384
1385,EL CAMINO AVE & PARKWOOD DR,Buses head WB,38.610737,-121.398529,0,1385
1386,EL CAMINO AVE & FULTON AVE,Buses head WB,38.610809,-121.402397,0,1386
1387,EL CAMINO AVE & WRIGHT ST,Buses head WB,38.610832,-121.406426,0,1387
1388,EL CAMINO AVE & BELL ST,Buses head WB,38.610882,-121.411209,0,1388
1389,EL CAMINO AVE & HOWE AVE,Buses head WB,38.610970,-121.416237,0,1389
1390,ETHAN WAY & EL CAMINO AVE,Buses head SB,38.610714,-121.420044,0,1390
1391,ETHAN WAY & SILICA AVE,Buses head SB,38.608513,-121.420059,0,1391
1392,ETHAN WAY & KEITH WAY,Buses head SB,38.605366,-121.420067,0,1392
1393,ETHAN WAY & SURREY RD,Buses head SB,38.603424,-121.420067,0,1393
1394,ETHAN WAY & JAMESTOWN DR,Buses head SB,38.601776,-121.420090,0,1394
1395,ETHAN WAY & MIDDLEBERRY RD,Buses head SB,38.598518,-121.420097,0,1395
1400,EL CAMINO AVE & GROVE AVE,Buses head WB,38.611153,-121.459854,0,1400
1401,EL CAMINO AVE & EDGEWATER RD,Buses head WB,38.611126,-121.462097,0,1401
1402,COLFAX ST & EL CAMINO AVE,Buses head SB,38.611141,-121.464516,0,1402
1403,W ELCAMINO AVE & AMERICAN AVE,Buses head WB,38.611244,-121.472351,0,1403
1404,W ELCAMINO AVE & NORTHGATE BLVD,Buses head WB,38.611282,-121.475945,0,1404
1405,W ELCAMINO AVE & NORTHVIEW DR,Buses head WB,38.611614,-121.478928,0,1405
1406,W ELCAMINO AVE & NORMINGTON DR,Buses head WB,38.611923,-121.480721,0,1406
1407,W ELCAMINO AVE & DORINE WAY,Buses head WB,38.612743,-121.485573,0,1407
1408,W ELCAMINO AVE & ERIN DR,Buses head WB,38.612904,-121.489143,0,1408
1409,W ELCAMINO AVE & STONECREEK DR,Buses head WB,38.612980,-121.493660,0,1409
1410,W ELCAMINO AVE & TRUXEL RD,Buses head WB,38.612843,-121.498276,0,1410
1411,W ELCAMINO AVE & MILLCREEK DR,Buses head EB,38.612808,-121.501358,0,1411
1412,W ELCAMINO AVE & AZEVEDO DR,Buses head WB,38.612991,-121.505547,0,1412
1413,W ELCAMINO AVE & CAPITOL OAKS DR,Buses head WB,38.613640,-121.507668,0,1413
1414,GATEWAY OAKS DR & W ELCAMINO AVE,Buses head SB,38.613190,-121.517075,0,1414
1415,GATEWAY OAKS DR & OAK HARBOUR DR,Buses head SB,38.608906,-121.516701,0,1415
1416,GATEWAY OAKS DR & VENTURE OAKS WAY,Buses head SB,38.607182,-121.512886,0,1416
1417,GATEWAY OAKS DR & RIVER PLAZA DR,Buses head SB,38.605171,-121.513756,0,1417
1421,WHITNEY AVE & WATT AVE,Buses head EB,38.628571,-121.382301,0,1421
1422,WHITNEY AVE & MONTCLAIRE ST,Buses head EB,38.628536,-121.377899,0,1422
1423,WHITNEY AVE & BECCERRA WAY,Buses head EB,38.628487,-121.373550,0,1423
1424,WHITNEY AVE & NORRIS AVE,Buses head EB,38.628460,-121.368881,0,1424
1425,WHITNEY AVE & EASTERN AVE,Buses head EB,38.628414,-121.365006,0,1425
1427,WHITNEY AVE & CONCETTA WAY,Buses head EB,38.628315,-121.359009,0,1427
1428,MISSION AVE & WHITNEY AVE,Buses head NB,38.628670,-121.355144,0,1428
1437,PASADENA AVE & WINDING WY,Buses head NB,38.642120,-121.356880,0,1437
1438,MYRTLE AVE & AUBURN BLVD,Buses head EB,38.653626,-121.354004,0,1438
1439,MYRTLE AVE & COLLEGE OAK DR,Buses head EB,38.653645,-121.351853,0,1439
1440,WALNUT AVE & MARCONI AVE,Buses head NB,38.617778,-121.345952,0,1440
1441,WALNUT AVE & ROBERTSON AVE,Buses head NB,38.621437,-121.345972,0,1441
1442,WALNUT AVE & NORTH AVE,Buses head NB,38.625490,-121.345972,0,1442
1443,WALNUT AVE & WHITNEY AVE,Buses head NB,38.628713,-121.345952,0,1443
1444,WALNUT AVE & WALNUT POINTE LN,Buses head NB,38.632949,-121.345856,0,1444
1445,WALNUT AVE & GIBBONS DR,Buses head NB,38.636080,-121.345952,0,1445
1446,WALNUT AVE & CYPRESS AVE,Buses head NB,38.638178,-121.345932,0,1446
1447,WALNUT AVE & CYPRESS AVE,Buses head SB,38.638337,-121.346090,0,1447
1448,WALNUT AVE & GIBBONS DR,Buses head SB,38.634903,-121.346072,0,1448
1449,WALNUT AVE & RALEIGH WAY,Buses head SB,38.632737,-121.346052,0,1449
1450,WALNUT AVE & WHITNEY AVE,Buses head SB,38.627677,-121.346110,0,1450
1451,WALNUT AVE & NORTH AVE,Buses head SB,38.624223,-121.346110,0,1451
1452,WALNUT AVE & ROBERTSON AVE,Buses head SB,38.620540,-121.346110,0,1452
1455,EL CAMINO AVE & HOWE AVE,Buses head EB,38.610790,-121.414925,0,1455
1456,EL CAMINO AVE & BELL ST,Buses head EB,38.610654,-121.410373,0,1456
1457,EL CAMINO AVE & GWEN DR,Buses head EB,38.610625,-121.405071,0,1457
1458,EL CAMINO AVE & FULTON AVE,Buses head EB,38.610577,-121.400747,0,1458
1459,EL CAMINO AVE & PARKWOOD DR,Buses head EB,38.610570,-121.398505,0,1459
1460,EL CAMINO AVE & MEADOWBROOK RD,Buses head EB,38.610558,-121.395523,0,1460
1461,EL CAMINO AVE & MORSE AVE,Buses head EB,38.610481,-121.392037,0,1461
1462,EL CAMINO AVE & DRAYTON DR,Buses head EB,38.610455,-121.389816,0,1462
1463,EL CAMINO AVE & YORKTOWN AVE,Buses head EB,38.610416,-121.385063,0,1463
1464,EL CAMINO AVE & WATT AVE,Buses head EB,38.610264,-121.382408,0,1464
1465,EL CAMINO AVE & BUTANO DR,Buses head EB,38.610352,-121.378807,0,1465
1466,EL CAMINO AVE & ANDRADE WAY,Buses head EB,38.610321,-121.375938,0,1466
1467,EL CAMINO AVE & IONE ST,Buses head EB,38.610272,-121.372040,0,1467
1468,EL CAMINO AVE & AVALON DR,Buses head EB,38.610222,-121.368675,0,1468
1469,EL CAMINO AVE & EASTERN AVE,Buses head EB,38.610195,-121.364151,0,1469
1470,EL CAMINO AVE & GREENWOOD AVE,Buses head EB,38.610165,-121.360237,0,1470
1471,EL CAMINO AVE & MISSION AVE,Buses head EB,38.610115,-121.355141,0,1471
1472,EL CAMINO AVE & LANDWOOD WAY,Buses head EB,38.610085,-121.352348,0,1472
1473,EL CAMINO AVE & VIA CAMINO AVE,Buses head EB,38.610062,-121.350380,0,1473
1474,EL CAMINO AVE & UPHAM CT,Buses head EB,38.609989,-121.348785,0,1474
1475,EL CAMINO AVE & WALNUT AVE,Buses head EB,38.609943,-121.345345,0,1475
1476,EL CAMINO AVE & GUNN RD,Buses head EB,38.609928,-121.341278,0,1476
1477,EL CAMINO AVE & GARFIELD AVE,Buses head EB,38.609860,-121.335991,0,1477
1478,EL CAMINO AVE & EL TONAS WAY,Buses head EB,38.609852,-121.333008,0,1478
1481,FAIR OAKS BLVD & PALM DR,Buses head NB,38.617635,-121.328388,0,1481
1482,FAIR OAKS BLVD & ROBERTSON AVE,Buses head NB,38.619565,-121.328408,0,1482
1483,FAIR OAKS BLVD & STANLEY AVE,Buses head NB,38.622645,-121.328388,0,1483
1484,FAIR OAKS BLVD & LANDIS AVE,Buses head NB,38.625770,-121.328288,0,1484
1485,FAIR OAKS BLVD & GRANT AVE,Buses head NB,38.629833,-121.328170,0,1485
1486,FAIR OAKS BLVD & SHIRLEY AVE,Buses head NB,38.632297,-121.328070,0,1486
1488,FAIR OAKS BLVD & WAYSIDE LN,Buses head EB,38.636733,-121.324312,0,1488
1489,FAIR OAKS BLVD & CALIFORNIA AVE,Buses head EB,38.636660,-121.319988,0,1489
1490,FAIR OAKS BLVD & QUEENSTON CT,Buses head EB,38.636567,-121.315796,0,1490
1492,FAIR OAKS BLVD & CHAMPLAIN LN,Buses head EB,38.636435,-121.307948,0,1492
1493,FAIR OAKS BLVD & HOLLISTER AVE,Buses head EB,38.636253,-121.299866,0,1493
1494,FAIR OAKS BLVD & DELL RD,Buses head EB,38.636209,-121.296524,0,1494
1495,SAN JUAN AVE & FAIR OAKS BLVD,Buses head NB,38.637367,-121.291779,0,1495
1497,SAN JUAN AVE & WINDING WAY,Buses head NB,38.645012,-121.291824,0,1497
1498,SAN JUAN AVE & SAN NITA WAY,Buses head NB,38.649960,-121.292030,0,1498
1499,SAN JUAN AVE & SUNSET AVE,Buses head NB,38.653225,-121.292061,0,1499
1500,SAN JUAN AVE & FAIRWAY TWO AVE,Buses head NB,38.656866,-121.292010,0,1500
1501,SAN JUAN AVE & GAIL WAY,Buses head NB,38.660351,-121.292175,0,1501
1502,SAN JUAN AVE & MADISON AVE,Buses head NB,38.664032,-121.292221,0,1502
1503,SAN JUAN AVE & WILLOW CREEK DR,Buses head NB,38.667824,-121.292275,0,1503
1504,SAN JUAN AVE & RANCH AVE,Buses head NB,38.670319,-121.292328,0,1504
1505,SAN JUAN AVE & NORTHLEA WAY,Buses head NB,38.674038,-121.292381,0,1505
1507,FOLSOM BLVD & HORNET DR,Buses head WB,38.551198,-121.416087,0,1507
1508,FOLSOM BLVD & STATE UNIV DR EAST,Buses head WB,38.551657,-121.418392,0,1508
1509,MADISON AVE & MANZANITA AVE,Buses head WB,38.660772,-121.328230,0,1509
1510,MADISON AVE & HACKBERRY LN,Buses head WB,38.660792,-121.332720,0,1510
1511,MADISON AVE & CONNECTICUT DR,Buses head WB,38.660812,-121.334647,0,1511
1512,MADISON AVE & GARFIELD AVE,Buses head WB,38.660868,-121.337767,0,1512
1513,MADISON AVE & HEMLOCK ST,Buses head WB,38.660942,-121.341812,0,1513
1514,MADISON AVE & AUBURN BLVD,Buses head WB,38.661030,-121.347702,0,1514
1515,MADISON AVE & COLLEGE OAK DR,Buses head WB,38.661079,-121.351036,0,1515
1516,MADISON AVE & DATE AVE,Buses head WB,38.661148,-121.356186,0,1516
1518,AUBURN BLVD & WATT AVE,Buses head WB,38.637131,-121.383557,0,1518
1519,AUBURN BLVD & MORSE AVE,Buses head EB,38.633198,-121.393730,0,1519
1520,FULTON AVE & AUBURN BLVD,Buses head SB,38.629498,-121.401650,0,1520
1521,FULTON AVE & EDISON AVE,Buses head SB,38.626453,-121.401665,0,1521
1522,FULTON AVE & POPE AVE,Buses head SB,38.624699,-121.401657,0,1522
1523,FULTON AVE & CARSON WAY,Buses head SB,38.621414,-121.401672,0,1523
1524,FULTON AVE & MARCONI AVE,Buses head SB,38.617714,-121.401703,0,1524
1525,FULTON AVE & MARCONI AVE,Buses head SB,38.615227,-121.401672,0,1525
1526,FULTON AVE & EL CAMINO AVE,Buses head SB,38.612820,-121.401665,0,1526
1527,FULTON AVE & EL CAMINO AVE,Buses head SB,38.610146,-121.401680,0,1527
1528,FULTON AVE & HERNANDO RD,Buses head SB,38.606197,-121.401665,0,1528
1529,FULTON AVE & COTTAGE WAY,Buses head SB,38.603241,-121.401703,0,1529
1530,FULTON AVE & ALTA ARDEN EXWY,Buses head SB,38.599377,-121.401672,0,1530
1531,FULTON AVE & ARDEN WAY,Buses head SB,38.595635,-121.401703,0,1531
1532,FULTON AVE & WITTKOP WAY,Buses head SB,38.591858,-121.401650,0,1532
1533,FULTON AVE & HURLEY WY,Buses head SB,38.588574,-121.401672,0,1533
1534,FULTON AVE & LARKSPUR LN,Buses head SB,38.584717,-121.401642,0,1534
1535,FULTON AVE & NORTHROP AVE,Buses head SB,38.581143,-121.401650,0,1535
1536,MUNROE ST & SIERRA BLVD,Buses head SB,38.576832,-121.401665,0,1536
1537,MUNROE ST & FAIR OAKS BLVD,Buses head SB,38.573917,-121.401688,0,1537
1538,MUNROE ST & LATHAM DR,Buses head SB,38.570953,-121.401772,0,1538
1539,AMERICAN RIVER DR & MUNROE ST,Buses head WB,38.569031,-121.403671,0,1539
1540,AMERICAN RIVER DR & SCRIPPS DR,Buses head WB,38.569725,-121.406921,0,1540
1541,COLLEGE TOWNE DR & LA RIVIERA DR,Buses head WB,38.555176,-121.411095,0,1541
1542,HOWE AVE & SWARTHMORE DR,Buses head SB,38.565094,-121.409294,0,1542
1543,HORNET DR & COLLEGE TOWN DR,Buses head SB,38.553242,-121.412926,0,1543
1544,FOLSOM BLVD & HORNET DR,Buses head WB,38.550583,-121.413147,0,1544
1545,HOWE AVE & SWARTHMORE DR,Buses head NB,38.565678,-121.408989,0,1545
1546,AMERICAN RIVER DR & HOWE AVE,Buses head EB,38.569599,-121.408409,0,1546
1547,MUNROE ST & AMERICAN RIVER DR,Buses head NB,38.569028,-121.402938,0,1547
1548,MUNROE ST & LATHAM DR,Buses head NB,38.571136,-121.401428,0,1548
1549,MUNROE ST & FAIR OAKS BLVD,Buses head NB,38.575009,-121.401388,0,1549
1550,FULTON AVE & SIERRA BLVD,Buses head NB,38.578041,-121.401364,0,1550
1551,FULTON AVE & NORTHROP AVE,Buses head NB,38.581763,-121.401361,0,1551
1552,FULTON AVE & LARKSPUR LN,Buses head NB,38.585539,-121.401380,0,1552
1553,FULTON AVE & HURLEY WY,Buses head NB,38.589252,-121.401377,0,1553
1554,FULTON AVE & MAISON WAY,Buses head NB,38.593848,-121.401377,0,1554
1555,FULTON AVE & ARDEN WAY,Buses head NB,38.596365,-121.401350,0,1555
1556,FULTON AVE & ALTA ARDEN EXWY,Buses head NB,38.600268,-121.401369,0,1556
1557,FULTON AVE & COTTAGE WAY,Buses head NB,38.603800,-121.401337,0,1557
1558,FULTON AVE & LOMA VISTA DR,Buses head NB,38.606221,-121.401372,0,1558
1559,FULTON AVE & EL CAMINO AVE,Buses head NB,38.611195,-121.401348,0,1559
1560,FULTON AVE & ELVYRA WAY,Buses head NB,38.613153,-121.401353,0,1560
1561,FULTON AVE & MARCONI AVE,Buses head NB,38.615074,-121.401348,0,1561
1562,FULTON AVE & MARCONI AVE,Buses head NB,38.619195,-121.401334,0,1562
1564,FULTON AVE & CARSON WAY,Buses head NB,38.622013,-121.401329,0,1564
1565,FULTON AVE & POPE AVE,Buses head NB,38.624580,-121.401326,0,1565
1566,FULTON AVE & EDISON AVE,Buses head NB,38.627623,-121.401329,0,1566
1596,AUBURN BLVD & FULTON AVE,Buses head EB,38.630173,-121.400902,0,1596
1597,AUBURN BLVD & MORSE AVE,Buses head WB,38.632885,-121.393997,0,1597
1598,AUBURN BLVD & WATT AVE,Buses head EB,38.635300,-121.387688,0,1598
1600,65TH ST & 4TH AVE,Buses head SB,38.549172,-121.428009,0,1600
1601,65TH ST & BROADWAY,Buses head SB,38.546478,-121.427979,0,1601
