stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
3315,VAUGHAN MILLS TERMINAL PLATFORM 3,,43.827256,-79.534178,,
3316,BATHURST ST STOP # 3316,,43.796797,-79.446928,,
3317,VAUGHAN MILLS TERMINAL PLATFORM 4,,43.827169,-79.534378,,
3318,BATHURST ST / CORDOBA DR,,43.794593,-79.446438,,
3319,VAUGHAN MILLS TERMINAL PLATFORM 5,,43.826895,-79.534099,,
3320,BATHURST ST / STEELES AV,,43.792687,-79.445966,,
3321,VAUGHAN MILLS TERMINAL PLATFORM 6,,43.82701,-79.533947,,
3322,ATKINSON AV / ROSEDALE HEIGHTS DR,,43.81746,-79.450222,,
3323,VAUGHAN MILLS TERMINAL PLATFORM 7,ACCESS WAYS & GRAND VALLEY BLVD,43.826994,-79.533965,,
3324,ATKINSON AV / DUNDURN CRES,,43.818121,-79.446537,,
3326,ATKINSON AV / DUNDURN CRES,,43.817241,-79.44472,,
3328,ATKINSON AV STOP # 3328,,43.815318,-79.443688,,
3330,ATKINSON AV / ROSEDALE HEIGHTS DR,ATKINSON AVE & EDMUND SEAGER DR,43.813616,-79.443644,,
3332,ATKINSON AV / CENTRE ST,,43.812497,-79.4435,,
3333,RUTHERFORD GO STATION STOP # 3333,,43.838592,-79.498847,,
3334,ATKINSON AV / CAMPBELL AV,,43.811124,-79.443138,,
3335,RUTHERFORD GO STATION  STOP # 3335,,43.838771,-79.498731,,
3336,ATKINSON AV / RODEO DR,,43.808766,-79.442528,,
3337,RUTHERFORD GO STATION,,43.838901,-79.499087,,
3338,ATKINSON AV / SPRING GATE BLVD,,43.806457,-79.441606,,
3340,ATKINSON AV / CLARK AV,,43.805098,-79.440982,,
3342,ATKINSON AV / EDMUND SEAGER DR,,43.813387,-79.443402,,
3344,ATKINSON AV STOP # 3344,,43.81528,-79.443515,,
3345,ATKINSON AV / FLAMINGO RD,,43.817613,-79.444934,,
3346,VAUGHAN MILLS RD STOP # 3346,,43.829174,-79.535586,,
3347,ATKINSON AV / BATHURST ST,,43.817481,-79.45113,,
3348,NEW WESTMINSTER DR STOP # 3348,,43.816844,-79.453919,,
3349,ISLINGTON AV / SPRING BERRY GATE,,43.830201,-79.613567,,
3350,NEW WESTMINSTER DR / BEVERLY GLEN,,43.814557,-79.456589,,
3352,NEW WESTMINSTER DR / KATERINA AV,,43.811823,-79.457517,,
3353,ISLINGTON AV / SEVILLA BLVD,,43.83581,-79.621012,,
3354,NEW WESTMINSTER DR / CLARK AV,,43.802329,-79.457849,,
3355,ISLINGTON AV / RUSHWORTH CRES,,43.839049,-79.623761,,
3356,NEW WESTMINSTER DR / COULTER'S MILL,NEW WESTMINSTER DR & COULTER S MILL GATE,43.798273,-79.459544,,
3357,ISLINGTON AV STOP # 3357,,43.840658,-79.625093,,
3358,NEW WESTMINSTER DR / JOSEPH AARON,NEW WESTMINSTER DR & JOSEPH AARON BLVD,43.796218,-79.459361,,
3359,ISLINGTON AV OP NASHVILLE RD,,43.844156,-79.628433,,
3360,NEW WESTMINSTER DR / CONLEY ST,,43.792126,-79.458397,,
3361,ISLINGTON AV / BELL CT,,43.846119,-79.632942,,
3362,NEW WESTMINSTER DR / STEELES AV,,43.790192,-79.457875,,
3363,ISLINGTON AV / NASHVILLE RD,,43.844344,-79.629076,,
3364,NEW WESTMINSTER DR / CONLEY ST,NEW WESTMINSTER DR & MADAWASKA AVE,43.791752,-79.458101,,
3365,ISLINGTON AV STOP # 3365,,43.840623,-79.625193,,
3366,NEW WESTMINSTER DR / MULLEN DR,,43.795863,-79.459084,,
3367,ISLINGTON AV OP RUSHWORTH CR,,43.838932,-79.623826,,
3368,NEW WESTMINSTER DR / EDGECROFT TRL,,43.798842,-79.45902,,
3369,ISLINGTON AV / BINDERTWINE BLVD,,43.836304,-79.621648,,
3370,NEW WESTMINSTER DR / CLARK AV,,43.801715,-79.457715,,
3371,ISLINGTON AV / SUNSET RIDGE,,43.830345,-79.61431,,
3372,NEW WESTMINSTER DR OP BROWNRIDGE DR,,43.805734,-79.455996,,
3373,ISLINGTON AV / RUTHERFORD RD,,43.817536,-79.601007,,
3374,NEW WESTMINSTER DR / CENTRE ST,,43.809034,-79.457005,,
3375,RUTHERFORD RD / ISLINGTON AV,RUTHERFORD RD & ISLINGTON AVE,43.816818,-79.601391,,
3376,NEW WESTMINSTER DR OP KATERINA AV,,43.811371,-79.457392,,
3377,RUTHERFORD RD / CLARENCE ST,,43.815884,-79.605617,,
3378,NEW WESTMINSTER DR / BEVERLEY GLEN,NEW WESTMINSTER DR & BEVERLEY GLEN BLVD,43.813899,-79.456569,,
3379,RUTHERFORD RD / FOREST FOUNTAIN DR,,43.814762,-79.610816,,
3380,NEW WESTMINSTER DR STOP # 3380,,43.816049,-79.455059,,
3381,NAPA VALLEY AV / RUTHERFORD RD,,43.813941,-79.616579,,
3382,NEW WESTMINSTER DR / BATHURST ST,NEW WESTMINSTER DR & ATKINSON AVE,43.817093,-79.451901,,
3383,NAPA VALLEY AV / MONTE CARLO DR,,43.814859,-79.618075,,
3384,ROYAL ORCHARD BLVD / INVERLOCHY,,43.822988,-79.423865,,
3385,NAPA VALLEY AV OP ROTA CR,,43.814589,-79.620332,,
3386,ROYAL ORCHARD BLVD / WILD CHERRY LA,ROYAL ORCHARD BLVD & WILD CHERRY LANE,43.823091,-79.420952,,
3387,NAPA VALLEY AV / MONTEBELLO AV,,43.815517,-79.623345,,
3388,ROYAL ORCHARD BLVD OP BAY THORN DR,,43.823976,-79.417198,,
3389,ROYAL ORCHARD BLVD OP KIRK DR,,43.824402,-79.412834,,
3390,NAPA VALLEY AV / SONOMA BLVD,,43.81725,-79.62517,,
3391,ROYAL ORCHARD BLVD OP SHADY LANE CR,,43.824236,-79.409319,,
3392,NAPA VALLEY AV / FONTESELVA AV,,43.819794,-79.625646,,
3393,ROYAL ORCHARD BLVD OP BLUE SPRUCE,,43.824623,-79.406747,,
3394,NAPA VALLEY AV OP CASA VISTA DR,,43.821181,-79.624881,,
3395,ROYAL ORCHARD BLVD OP DORAL GATE,,43.82478,-79.404442,,
3396,NAPA VALLEY AV OP SUNSET RIDGE,,43.82262,-79.62216,,
3397,ROYAL ORCHARD BLVD / BAYVIEW AV,,43.822249,-79.402445,,
3398,NAPA VALLEY AV / MONTE CARLO DR,,43.822998,-79.620238,,
3399,WILLOWBROOK RD / TRIMBLE CT,,43.829738,-79.398415,,
3400,NAPA VALLEY AV / MARCO SGOTTO AV,,43.823521,-79.617353,,
3401,WILLOWBROOK RD OP ABRAHAM AV,,43.831069,-79.397683,,
3402,NAPA VALLEY AV / FOREST FOUNTAIN DR,,43.824159,-79.614279,,
3403,WILLOWBROOK RD / CHARNWOOD PL,,43.831282,-79.394307,,
3404,NAPA VALLEY AV OP SILVER OAKS BLVD,,43.825434,-79.611041,,
3405,WILLOWBROOK RD / INNISBROOK CRES,,43.829976,-79.392936,,
3406,NAPA VALLEY AV / ISLINGTON AV,,43.825867,-79.609626,,
3407,WILLOWBROOK RD / BRECKONWOOD CRES,,43.82866,-79.391604,,
