route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
15,U,150U1410,0,1535,15.0.11,
15,U,150U1420,0,1539,15.0.1,
15,U,150U1440,0,1540,15.0.1,
15,U,150U1460,0,1537,15.0.1,
15,U,150U1480,0,1534,15.0.1,
15,U,150U1500,0,1538,15.0.1,
15,U,150U1520,0,1539,15.0.1,
15,U,150U1540,0,1540,15.0.1,
15,U,150U1550,0,1537,15.0.1,
15,U,150U1560,0,1534,15.0.1,
15,U,150U1570,0,1538,15.0.1,
15,U,150U1580,0,1539,15.0.1,
15,U,150U1590,0,1540,15.0.1,
15,U,150U1600,0,1537,15.0.1,
15,U,150U1610,0,1534,15.0.1,
15,U,150U1841,0,1502,15.0.1,
15,W,150W1010,0,1534,15.0.1,
15,W,150W1020,0,1502,15.0.1,
15,W,150W1030,0,1501,15.0.1,
15,W,150W1040,0,1535,15.0.1,
15,W,150W1060,0,1536,15.0.1,
15,W,150W1070,0,1537,15.0.1,
15,W,150W1080,0,1538,15.0.1,
15,W,150W1090,0,1539,15.0.1,
15,W,150W1100,0,1540,15.0.1,
15,W,150W1110,0,1534,15.0.1,
15,W,150W1120,0,1542,15.0.1,
15,W,150W1130,0,1504,15.0.1,
15,W,150W1140,0,1502,15.0.1,
15,W,150W1150,0,1549,15.0.1,
15,W,150W1160,0,1501,15.0.1,
15,W,150W1170,0,1550,15.0.1,
15,W,150W1180,0,1535,15.0.1,
15,W,150W1190,0,1537,15.0.1,
15,W,150W1200,0,1538,15.0.1,
15,W,150W1210,0,1539,15.0.1,
15,W,150W1220,0,1540,15.0.1,
15,W,150W1230,0,1534,15.0.1,
15,W,150W1240,0,1542,15.0.1,
15,W,150W1250,0,1504,15.0.1,
15,W,150W1260,0,1502,15.0.1,
15,W,150W1270,0,1549,15.0.1,
15,W,150W1280,0,1501,15.0.1,
15,W,150W1290,0,1550,15.0.1,
15,W,150W1300,0,1535,15.0.1,
15,W,150W1310,0,1537,15.0.1,
15,W,150W1320,0,1538,15.0.1,
15,W,150W1330,0,1539,15.0.1,
15,W,150W1340,0,1540,15.0.1,
15,W,150W1350,0,1534,15.0.1,
15,W,150W1360,0,1542,15.0.1,
15,W,150W1370,0,1504,15.0.1,
15,W,150W1380,0,1502,15.0.1,
15,W,150W1390,0,1549,15.0.1,
15,W,150W1400,0,1501,15.0.1,
15,W,150W1410,0,1536,15.0.1,
15,W,150W1420,0,1550,15.0.1,
15,W,150W1430,0,1535,15.0.1,
15,W,150W1440,0,1537,15.0.1,
15,W,150W1450,0,1506,15.0.2,
15,W,150W1460,0,1505,15.0.1,
15,W,150W1470,0,1507,15.0.2,
15,W,150W1480,0,1538,15.0.1,
15,W,150W1490,0,1543,15.0.2,
15,W,150W1500,0,1539,15.0.1,
15,W,150W1510,0,1508,15.0.2,
15,W,150W1520,0,1540,15.0.1,
15,W,150W1530,0,1509,15.0.11,
15,W,150W1540,0,7705,15.0.2,
15,W,150W1550,0,1506,15.0.14,
15,W,150W1560,0,1534,15.0.11,
15,W,150W1570,0,1507,15.0.13,
15,W,150W1580,0,1542,15.0.1,
15,W,150W1590,0,1543,15.0.15,
15,W,150W1600,0,1504,15.0.2,
15,W,150W1610,0,1508,15.0.14,
15,W,150W1620,0,1541,15.0.11,
15,W,150W1630,0,7705,15.0.14,
15,W,150W1640,0,1502,15.0.11,
15,W,150W1650,0,1507,15.0.14,
15,W,150W1660,0,1549,15.0.11,
15,W,150W1670,0,1501,15.0.1,
15,W,150W1675,0,1543,15.0.15,
15,W,150W1680,0,1536,15.0.1,
15,W,150W1690,0,1504,15.0.1,
15,W,150W1700,0,1505,15.0.1,
15,W,150W1710,0,1538,15.0.1,
15,W,150W1720,0,1509,15.0.1,
15,W,150W1730,0,1503,15.0.1,
15,W,150W1740,0,1542,15.0.11,
15,W,150W1750,0,1708,15.0.1,
15,W,150W1760,0,7705,15.0.11,
15,W,150W1770,0,7735,15.0.1,
15,W,150W1780,0,1501,15.0.11,
15,W,150W1790,0,7737,15.0.1,
15,W,150W1800,0,1538,15.0.1,
15,W,150W1810,0,1503,15.0.1,
15,W,150W1820,0,1708,15.0.1,
15,W,150W1830,0,7735,15.0.1,
15,W,150W1840,0,7737,15.0.1,
15,W,150W1850,0,1538,15.0.1,
15,W,150W1860,0,1503,15.0.1,
15,X,150X1010,0,1501,15.0.1,
15,X,150X1020,0,1503,15.0.1,
15,X,150X1030,0,1502,15.0.1,
15,X,150X1040,0,1504,15.0.1,
15,X,150X1050,0,1505,15.0.1,
15,X,150X1060,0,1501,15.0.1,
15,X,150X1070,0,1503,15.0.1,
15,X,150X1080,0,1502,15.0.1,
15,X,150X1090,0,1504,15.0.1,
15,X,150X1100,0,1505,15.0.12,
15,X,150X1110,0,1506,15.0.1,
15,X,150X1120,0,1501,15.0.12,
15,X,150X1130,0,1508,15.0.1,
15,X,150X1140,0,1503,15.0.12,
15,X,150X1150,0,1509,15.0.1,
15,X,150X1160,0,1502,15.0.12,
15,X,150X1170,0,1505,15.0.1,
15,X,150X1180,0,1504,15.0.12,
15,X,150X1190,0,1501,15.0.1,
15,X,150X1200,0,1507,15.0.12,
15,X,150X1210,0,1503,15.0.1,
15,X,150X1220,0,1506,15.0.12,
15,X,150X1230,0,1502,15.0.1,
15,X,150X1240,0,1508,15.0.12,
15,X,150X1250,0,1504,15.0.1,
15,X,150X1260,0,1509,15.0.12,
15,X,150X1270,0,1507,15.0.1,
15,X,150X1280,0,1505,15.0.12,
15,X,150X1290,0,1506,15.0.1,
15,X,150X1300,0,1501,15.0.12,
15,X,150X1310,0,1508,15.0.1,
15,X,150X1320,0,1503,15.0.12,
15,X,150X1330,0,1509,15.0.1,
15,X,150X1340,0,1502,15.0.12,
15,X,150X1350,0,1505,15.0.1,
15,X,150X1360,0,1504,15.0.12,
15,X,150X1370,0,1501,15.0.1,
15,X,150X1380,0,1507,15.0.12,
15,X,150X1390,0,1503,15.0.11,
15,X,150X1400,0,1506,15.0.1,
15,X,150X1410,0,1502,15.0.11,
15,X,150X1420,0,1508,15.0.1,
15,X,150X1440,0,1509,15.0.1,
15,X,150X1460,0,1505,15.0.1,
15,X,150X1480,0,1501,15.0.1,
15,X,150X1500,0,1506,15.0.1,
15,X,150X1520,0,1508,15.0.1,
15,X,150X1540,0,1509,15.0.1,
15,X,150X1550,0,1505,15.0.1,
15,X,150X1560,0,1501,15.0.1,
15,X,150X1570,0,1506,15.0.1,
15,X,150X1580,0,1508,15.0.1,
15,X,150X1590,0,1509,15.0.1,
15,X,150X1600,0,1505,15.0.1,
15,X,150X1610,0,1501,15.0.1,
15,X,150X1841,0,1507,15.0.1,
15,S,151S1010,1,1534,15.1.1,
15,S,151S1020,1,1535,15.1.2,
15,S,151S1030,1,1536,15.1.2,
15,S,151S1040,1,1537,15.1.2,
15,S,151S1050,1,1534,15.1.2,
15,S,151S1060,1,1501,15.1.2,
15,S,151S1070,1,1535,15.1.2,
15,S,151S1080,1,1536,15.1.2,
15,S,151S1090,1,1538,15.1.2,
15,S,151S1100,1,1537,15.1.2,
15,S,151S1110,1,1539,15.1.2,
15,S,151S1120,1,1534,15.1.2,
15,S,151S1130,1,1540,15.1.2,
15,S,151S1140,1,1501,15.1.2,
15,S,151S1150,1,1502,15.1.2,
15,S,151S1160,1,1503,15.1.2,
15,S,151S1170,1,1535,15.1.2,
15,S,151S1180,1,1536,15.1.2,
15,S,151S1190,1,1538,15.1.2,
15,S,151S1200,1,1537,15.1.2,
15,S,151S1210,1,1539,15.1.2,
15,S,151S1220,1,1534,15.1.2,
15,S,151S1230,1,1540,15.1.2,
15,S,151S1240,1,1501,15.1.2,
15,S,151S1250,1,1541,15.1.2,
15,S,151S1260,1,1502,15.1.2,
15,S,151S1270,1,1503,15.1.2,
15,S,151S1280,1,1535,15.1.2,
15,S,151S1290,1,1536,15.1.2,
15,S,151S1300,1,1538,15.1.2,
15,S,151S1310,1,1537,15.1.2,
15,S,151S1320,1,1539,15.1.2,
15,S,151S1330,1,1534,15.1.2,
15,S,151S1340,1,1540,15.1.2,
15,S,151S1350,1,1501,15.1.2,
15,S,151S1360,1,1541,15.1.2,
15,S,151S1370,1,1502,15.1.2,
15,S,151S1380,1,1503,15.1.2,
15,S,151S1390,1,1535,15.1.2,
15,S,151S1400,1,1536,15.1.2,
15,S,151S1410,1,1538,15.1.2,
15,S,151S1420,1,1537,15.1.2,
15,S,151S1430,1,1539,15.1.2,
15,S,151S1440,1,1534,15.1.2,
15,S,151S1450,1,1540,15.1.2,
15,S,151S1460,1,1501,15.1.2,
15,S,151S1480,1,1502,15.1.2,
15,S,151S1500,1,1535,15.1.2,
15,S,151S1520,1,1538,15.1.2,
15,S,151S1540,1,1534,15.1.2,
15,S,151S1560,1,1501,15.1.2,
15,S,151S1580,1,1502,15.1.2,
15,S,151S1590,1,1535,15.1.2,
15,S,151S1600,1,1538,15.1.2,
15,S,151S1610,1,1534,15.1.2,
15,S,151S1620,1,1501,15.1.2,
15,S,151S1630,1,1502,15.1.2,
15,S,151S1640,1,1535,15.1.2,
15,U,151U1010,1,1534,15.1.1,
15,U,151U1020,1,1535,15.1.2,
15,U,151U1030,1,1536,15.1.2,
15,U,151U1040,1,1537,15.1.2,
15,U,151U1050,1,1534,15.1.2,
15,U,151U1060,1,1501,15.1.2,
15,U,151U1070,1,1535,15.1.2,
15,U,151U1080,1,1536,15.1.2,
15,U,151U1090,1,1537,15.1.2,
15,U,151U1100,1,1534,15.1.2,
15,U,151U1110,1,1539,15.1.8,
15,U,151U1120,1,1501,15.1.2,
15,U,151U1130,1,1540,15.1.8,
15,U,151U1140,1,1535,15.1.2,
15,U,151U1150,1,1537,15.1.8,
15,U,151U1160,1,1536,15.1.2,
15,U,151U1170,1,1534,15.1.8,
15,U,151U1180,1,1502,15.1.2,
15,U,151U1190,1,1501,15.1.8,
15,U,151U1200,1,1538,15.1.2,
15,U,151U1210,1,1535,15.1.8,
15,U,151U1220,1,1539,15.1.2,
15,U,151U1230,1,1536,15.1.8,
15,U,151U1240,1,1540,15.1.2,
15,U,151U1250,1,1502,15.1.8,
15,U,151U1260,1,1537,15.1.2,
15,U,151U1270,1,1538,15.1.8,
15,U,151U1280,1,1534,15.1.2,
15,U,151U1290,1,1539,15.1.8,
15,U,151U1300,1,1501,15.1.2,
15,U,151U1310,1,1540,15.1.8,
15,U,151U1320,1,1535,15.1.2,
15,U,151U1330,1,1537,15.1.8,
15,U,151U1340,1,1536,15.1.2,
15,U,151U1350,1,1534,15.1.8,
15,U,151U1360,1,1502,15.1.2,
15,U,151U1370,1,1501,15.1.8,
15,U,151U1380,1,1538,15.1.2,
15,U,151U1390,1,1535,15.1.8,
15,U,151U1400,1,1539,15.1.2,
15,U,151U1410,1,1536,15.1.8,
15,U,151U1420,1,1540,15.1.2,
15,U,151U1430,1,1502,15.1.8,
15,U,151U1440,1,1537,15.1.2,
15,U,151U1450,1,1534,15.1.2,
15,U,151U1470,1,1538,15.1.2,
15,U,151U1480,1,1539,15.1.2,
15,U,151U1500,1,1540,15.1.2,
15,U,151U1520,1,1537,15.1.2,
15,U,151U1540,1,1534,15.1.2,
15,U,151U1560,1,1538,15.1.2,
15,U,151U1570,1,1539,15.1.2,
15,U,151U1580,1,1540,15.1.2,
15,U,151U1590,1,1537,15.1.2,
15,U,151U1600,1,1534,15.1.2,
15,U,151U1610,1,1538,15.1.2,
15,U,151U1816,1,1538,15.1.8,
15,W,151W1010,1,1534,15.1.1,
15,W,151W1020,1,1535,15.1.2,
15,W,151W1030,1,1536,15.1.2,
15,W,151W1040,1,1537,15.1.2,
15,W,151W1060,1,1538,15.1.2,
15,W,151W1070,1,1539,15.1.2,
15,W,151W1080,1,1541,15.1.8,
15,W,151W1090,1,1540,15.1.2,
15,W,151W1100,1,1543,15.1.8,
15,W,151W1110,1,1534,15.1.2,
15,W,151W1120,1,1545,15.1.8,
15,W,151W1130,1,1542,15.1.2,
15,W,151W1140,1,1504,15.1.8,
15,W,151W1150,1,1546,15.1.8,
15,W,151W1160,1,1544,15.1.2,
15,W,151W1170,1,1548,15.1.8,
15,W,151W1180,1,1502,15.1.2,
15,W,151W1190,1,1549,15.1.8,
15,W,151W1200,1,1547,15.1.2,
15,W,151W1210,1,1541,15.1.10,
15,W,151W1220,1,1501,15.1.2,
15,W,151W1230,1,1543,15.1.10,
15,W,151W1240,1,1550,15.1.2,
15,W,151W1250,1,1545,15.1.10,
15,W,151W1260,1,1535,15.1.2,
15,W,151W1270,1,1546,15.1.10,
15,W,151W1280,1,1536,15.1.2,
15,W,151W1290,1,1548,15.1.10,
15,W,151W1300,1,1537,15.1.2,
15,W,151W1305,1,1541,15.1.10,
15,W,151W1310,1,1538,15.1.2,
15,W,151W1315,1,1543,15.1.10,
15,W,151W1320,1,1539,15.1.2,
15,W,151W1325,1,1540,15.1.2,
15,W,151W1330,1,1534,15.1.2,
15,W,151W1340,1,1542,15.1.2,
15,W,151W1350,1,1504,15.1.2,
15,W,151W1360,1,1502,15.1.2,
15,W,151W1370,1,1549,15.1.2,
15,W,151W1380,1,1501,15.1.2,
15,W,151W1390,1,1550,15.1.2,
15,W,151W1400,1,1535,15.1.2,
15,W,151W1410,1,1537,15.1.2,
15,W,151W1420,1,1538,15.1.2,
15,W,151W1430,1,1539,15.1.2,
15,W,151W1440,1,1540,15.1.2,
15,W,151W1450,1,1534,15.1.2,
15,W,151W1460,1,1542,15.1.2,
15,W,151W1470,1,1504,15.1.2,
15,W,151W1480,1,1502,15.1.2,
15,W,151W1490,1,1549,15.1.2,
15,W,151W1500,1,1501,15.1.2,
15,W,151W1510,1,1550,15.1.2,
15,W,151W1520,1,1535,15.1.2,
15,W,151W1530,1,1537,15.1.2,
15,W,151W1540,1,1538,15.1.2,
15,W,151W1550,1,1539,15.1.2,
15,W,151W1560,1,1540,15.1.2,
15,W,151W1570,1,1534,15.1.2,
15,W,151W1580,1,1542,15.1.2,
15,W,151W1590,1,1504,15.1.2,
15,W,151W1600,1,1541,15.1.2,
15,W,151W1610,1,1502,15.1.2,
15,W,151W1620,1,1549,15.1.2,
15,W,151W1630,1,1501,15.1.2,
15,W,151W1640,1,1536,15.1.2,
15,W,151W1650,1,1550,15.1.2,
15,W,151W1660,1,1535,15.1.2,
15,W,151W1670,1,1537,15.1.2,
15,W,151W1680,1,1505,15.1.2,
15,W,151W1690,1,1538,15.1.2,
15,W,151W1700,1,1509,15.1.2,
15,W,151W1710,1,1503,15.1.2,
15,W,151W1720,1,1542,15.1.2,
15,W,151W1730,1,1508,15.1.2,
15,W,151W1740,1,7705,15.1.2,
15,W,151W1750,1,1507,15.1.2,
15,W,151W1760,1,1501,15.1.2,
15,W,151W1770,1,1536,15.1.2,
15,W,151W1780,1,1504,15.1.2,
15,W,151W1790,1,1538,15.1.2,
15,W,151W1800,1,1509,15.1.2,
15,W,151W1810,1,1503,15.1.2,
15,W,151W1820,1,1708,15.1.2,
15,W,151W1830,1,7735,15.1.2,
15,W,151W1840,1,7737,15.1.2,
15,W,151W1850,1,1538,15.1.2,
15,W,151W1860,1,1503,15.1.2,
15,W,151W1870,1,1708,15.1.2,
15,X,151X1010,1,1501,15.1.1,
15,X,151X1020,1,1502,15.1.2,
15,X,151X1030,1,1504,15.1.2,
15,X,151X1040,1,1505,15.1.2,
15,X,151X1050,1,1501,15.1.2,
15,X,151X1060,1,1503,15.1.2,
15,X,151X1070,1,1502,15.1.2,
15,X,151X1080,1,1504,15.1.2,
15,X,151X1090,1,1505,15.1.2,
15,X,151X1100,1,1501,15.1.2,
15,X,151X1110,1,1508,15.1.8,
15,X,151X1120,1,1503,15.1.2,
15,X,151X1130,1,1509,15.1.8,
15,X,151X1140,1,1502,15.1.2,
15,X,151X1150,1,1505,15.1.8,
15,X,151X1160,1,1504,15.1.2,
15,X,151X1170,1,1501,15.1.8,
15,X,151X1180,1,1507,15.1.2,
15,X,151X1190,1,1503,15.1.8,
15,X,151X1200,1,1506,15.1.2,
15,X,151X1210,1,1502,15.1.8,
15,X,151X1220,1,1508,15.1.2,
15,X,151X1230,1,1504,15.1.8,
15,X,151X1240,1,1509,15.1.2,
15,X,151X1250,1,1507,15.1.8,
15,X,151X1260,1,1505,15.1.2,
15,X,151X1270,1,1506,15.1.8,
15,X,151X1280,1,1501,15.1.2,
15,X,151X1290,1,1508,15.1.8,
15,X,151X1300,1,1503,15.1.2,
15,X,151X1310,1,1509,15.1.8,
15,X,151X1320,1,1502,15.1.2,
15,X,151X1330,1,1505,15.1.8,
15,X,151X1340,1,1504,15.1.2,
15,X,151X1350,1,1501,15.1.8,
15,X,151X1360,1,1507,15.1.2,
15,X,151X1370,1,1503,15.1.8,
15,X,151X1380,1,1506,15.1.2,
15,X,151X1390,1,1502,15.1.8,
15,X,151X1400,1,1508,15.1.2,
15,X,151X1410,1,1504,15.1.8,
15,X,151X1420,1,1509,15.1.2,
15,X,151X1430,1,1507,15.1.8,
15,X,151X1440,1,1505,15.1.2,
15,X,151X1450,1,1501,15.1.2,
15,X,151X1470,1,1506,15.1.2,
15,X,151X1480,1,1508,15.1.2,
15,X,151X1500,1,1509,15.1.2,
15,X,151X1520,1,1505,15.1.2,
15,X,151X1540,1,1501,15.1.2,
15,X,151X1560,1,1506,15.1.2,
15,X,151X1570,1,1508,15.1.2,
15,X,151X1580,1,1509,15.1.2,
15,X,151X1590,1,1505,15.1.2,
15,X,151X1600,1,1501,15.1.2,
15,X,151X1610,1,1506,15.1.2,
15,X,151X1816,1,1506,15.1.8,
16,W,160W1010,0,1601,16.0.11,
16,W,160W1020,0,1602,16.0.10,
16,W,160W1030,0,1604,16.0.10,
16,W,160W1040,0,803,16.0.10,
16,W,160W1050,0,1603,16.0.10,
16,W,160W1060,0,1601,16.0.10,
16,W,160W1070,0,1601,16.0.10,
16,W,160W1080,0,1602,16.0.10,
16,W,160W1090,0,1603,16.0.10,
16,W,160W1100,0,1604,16.0.10,
16,W,160W1110,0,1605,16.0.10,
16,W,160W1120,0,1601,16.0.10,
16,W,160W1130,0,1602,16.0.10,
16,W,161W1010,1,1601,16.1.14,
16,W,161W1020,1,803,16.1.13,
16,W,161W1030,1,1603,16.1.13,
16,W,161W1040,1,1601,16.1.13,
16,W,161W1050,1,1602,16.1.11,
16,W,161W1060,1,1604,16.1.11,
16,W,161W1070,1,1601,16.1.13,
16,W,161W1080,1,1602,16.1.13,
16,W,161W1090,1,1603,16.1.13,
16,W,161W1100,1,1604,16.1.13,
16,W,161W1110,1,1605,16.1.13,
16,W,161W1120,1,1601,16.1.13,
16,W,161W1130,1,1602,16.1.13,
17,S,170S1010,0,1702,17.0.17,
17,S,170S1020,0,1701,17.0.25,
17,S,170S1030,0,1705,17.0.26,
17,S,170S1040,0,1703,17.0.17,
17,S,170S1050,0,1704,17.0.17,
17,S,170S1060,0,1701,17.0.25,
17,S,170S1070,0,1702,17.0.17,
17,S,170S1080,0,1705,17.0.25,
17,S,170S1090,0,1706,17.0.17,
17,S,170S1100,0,1703,17.0.25,
17,S,170S1110,0,1701,17.0.17,
17,S,170S1120,0,1704,17.0.25,
17,S,170S1130,0,1705,17.0.17,
17,S,170S1140,0,1702,17.0.25,
17,S,170S1150,0,1707,17.0.17,
17,S,170S1160,0,1703,17.0.25,
17,S,170S1170,0,1706,17.0.17,
17,S,170S1180,0,1704,17.0.25,
17,S,170S1190,0,1701,17.0.17,
17,S,170S1200,0,1702,17.0.25,
17,S,170S1210,0,1705,17.0.17,
17,S,170S1220,0,1703,17.0.25,
17,S,170S1230,0,1707,17.0.17,
17,S,170S1240,0,1704,17.0.25,
17,S,170S1250,0,1706,17.0.17,
17,S,170S1260,0,1702,17.0.26,
17,S,170S1270,0,1701,17.0.17,
17,S,170S1280,0,1705,17.0.17,
17,S,170S1290,0,1707,17.0.17,
17,S,170S1300,0,1706,17.0.20,
17,S,170S1310,0,1701,17.0.20,
17,S,170S1320,0,1707,17.0.20,
17,S,170S1330,0,1706,17.0.19,
17,U,170U1010,0,1702,17.0.26,
17,U,170U1020,0,1703,17.0.25,
17,U,170U1030,0,1701,17.0.25,
17,U,170U1040,0,1704,17.0.25,
17,U,170U1050,0,1702,17.0.25,
17,U,170U1060,0,1703,17.0.25,
17,U,170U1070,0,1701,17.0.25,
17,U,170U1080,0,1704,17.0.25,
17,U,170U1090,0,1702,17.0.25,
17,U,170U1100,0,1703,17.0.25,
17,U,170U1110,0,1701,17.0.25,
17,U,170U1120,0,1704,17.0.25,
17,U,170U1130,0,1702,17.0.25,
17,U,170U1140,0,1703,17.0.25,
17,U,170U1150,0,1701,17.0.25,
17,U,170U1160,0,1704,17.0.25,
17,U,170U1170,0,1702,17.0.25,
17,U,170U1180,0,1703,17.0.26,
17,U,170U1190,0,1701,17.0.25,
17,U,170U1200,0,1704,17.0.25,
17,U,170U1210,0,1702,17.0.25,
17,U,170U1220,0,1703,17.0.19,
17,U,170U1230,0,1704,17.0.19,
17,U,170U1240,0,1703,17.0.19,
17,U,170U1250,0,1704,17.0.19,
17,W,170W1010,0,1701,17.0.20,
17,W,170W1020,0,1707,17.0.18,
17,W,170W1030,0,1704,17.0.17,
17,W,170W1040,0,1706,17.0.17,
17,W,170W1050,0,1703,17.0.24,
17,W,170W1060,0,1709,17.0.17,
17,W,170W1070,0,1702,17.0.24,
17,W,170W1080,0,1710,17.0.17,
17,W,170W1090,0,1711,17.0.24,
17,W,170W1100,0,1712,17.0.17,
17,W,170W1110,0,1705,17.0.24,
17,W,170W1120,0,1713,17.0.17,
17,W,170W1130,0,7706,17.0.25,
17,W,170W1140,0,1708,17.0.17,
17,W,170W1150,0,1714,17.0.25,
17,W,170W1160,0,1715,17.0.17,
17,W,170W1170,0,1707,17.0.25,
17,W,170W1180,0,1701,17.0.17,
17,W,170W1190,0,1703,17.0.25,
17,W,170W1200,0,1704,17.0.17,
17,W,170W1210,0,1702,17.0.25,
17,W,170W1220,0,1706,17.0.17,
17,W,170W1230,0,1711,17.0.25,
17,W,170W1240,0,1705,17.0.17,
17,W,170W1250,0,1710,17.0.25,
17,W,170W1260,0,1714,17.0.17,
17,W,170W1270,0,1712,17.0.25,
17,W,170W1280,0,1707,17.0.17,
17,W,170W1290,0,1708,17.0.25,
17,W,170W1300,0,1703,17.0.17,
17,W,170W1310,0,1715,17.0.25,
17,W,170W1320,0,1702,17.0.17,
17,W,170W1330,0,1701,17.0.25,
17,W,170W1340,0,1711,17.0.17,
17,W,170W1350,0,1704,17.0.25,
17,W,170W1360,0,1710,17.0.17,
17,W,170W1370,0,1706,17.0.25,
17,W,170W1380,0,1712,17.0.17,
17,W,170W1390,0,1705,17.0.25,
17,W,170W1400,0,1708,17.0.17,
17,W,170W1410,0,1714,17.0.23,
17,W,170W1420,0,1715,17.0.17,
17,W,170W1430,0,1707,17.0.23,
17,W,170W1440,0,1701,17.0.17,
17,W,170W1450,0,1709,17.0.23,
17,W,170W1460,0,1703,17.0.17,
17,W,170W1470,0,1704,17.0.23,
17,W,170W1480,0,1702,17.0.17,
17,W,170W1490,0,1706,17.0.25,
17,W,170W1500,0,1711,17.0.17,
17,W,170W1510,0,1705,17.0.25,
17,W,170W1520,0,1710,17.0.17,
17,W,170W1530,0,1713,17.0.25,
17,W,170W1540,0,1714,17.0.25,
17,W,170W1550,0,1716,17.0.17,
17,W,170W1560,0,1708,17.0.25,
17,W,170W1570,0,1704,17.0.17,
17,W,170W1580,0,1703,17.0.25,
17,W,170W1590,0,1702,17.0.17,
17,W,170W1600,0,1714,17.0.25,
17,W,170W1610,0,1710,17.0.20,
17,W,170W1630,0,1716,17.0.20,
17,W,170W1640,0,1717,17.0.20,
17,W,170W1650,0,1702,17.0.19,
17,X,170X1010,0,1702,17.0.26,
17,X,170X1020,0,1703,17.0.25,
17,X,170X1030,0,1701,17.0.25,
17,X,170X1040,0,1704,17.0.25,
17,X,170X1050,0,1702,17.0.25,
17,X,170X1060,0,1703,17.0.25,
17,X,170X1070,0,1701,17.0.25,
17,X,170X1080,0,1704,17.0.25,
17,X,170X1090,0,1702,17.0.25,
17,X,170X1100,0,1703,17.0.25,
17,X,170X1110,0,1701,17.0.25,
17,X,170X1120,0,1704,17.0.25,
17,X,170X1130,0,1702,17.0.25,
17,X,170X1140,0,1703,17.0.25,
17,X,170X1150,0,1701,17.0.25,
17,X,170X1160,0,1704,17.0.25,
17,X,170X1170,0,1702,17.0.25,
17,X,170X1180,0,1703,17.0.26,
17,X,170X1190,0,1701,17.0.25,
17,X,170X1200,0,1704,17.0.25,
17,X,170X1210,0,1702,17.0.25,
17,X,170X1220,0,1703,17.0.19,
17,X,170X1230,0,1704,17.0.19,
17,X,170X1240,0,1703,17.0.19,
17,X,170X1250,0,1704,17.0.19,
17,S,171S1020,1,1701,17.1.27,
17,S,171S1030,1,1702,17.1.30,
17,S,171S1040,1,1705,17.1.32,
17,S,171S1050,1,1706,17.1.27,
17,S,171S1060,1,1703,17.1.30,
17,S,171S1070,1,1701,17.1.27,
17,S,171S1080,1,1704,17.1.30,
17,S,171S1090,1,1705,17.1.27,
17,S,171S1100,1,1702,17.1.30,
17,S,171S1110,1,1703,17.1.27,
17,S,171S1120,1,1706,17.1.30,
17,S,171S1130,1,1704,17.1.27,
17,S,171S1140,1,1701,17.1.30,
17,S,171S1150,1,1702,17.1.27,
17,S,171S1160,1,1705,17.1.30,
17,S,171S1170,1,1703,17.1.27,
17,S,171S1180,1,1707,17.1.30,
17,S,171S1190,1,1704,17.1.27,
17,S,171S1200,1,1706,17.1.30,
17,S,171S1210,1,1702,17.1.27,
17,S,171S1220,1,1701,17.1.30,
17,S,171S1230,1,1703,17.1.27,
17,S,171S1240,1,1705,17.1.30,
17,S,171S1250,1,1704,17.1.27,
17,S,171S1260,1,1707,17.1.30,
17,S,171S1270,1,1702,17.1.10,
17,S,171S1280,1,1706,17.1.30,
17,S,171S1290,1,1701,17.1.30,
17,S,171S1300,1,1705,17.1.31,
17,S,171S1310,1,1707,17.1.31,
17,S,171S1320,1,1706,17.1.31,
17,S,171S1330,1,1701,17.1.31,
17,U,171U1010,1,1701,17.1.27,
17,U,171U1020,1,1702,17.1.32,
17,U,171U1030,1,1703,17.1.27,
17,U,171U1040,1,1701,17.1.27,
17,U,171U1050,1,1704,17.1.27,
17,U,171U1060,1,1702,17.1.27,
17,U,171U1070,1,1703,17.1.27,
17,U,171U1080,1,1701,17.1.27,
17,U,171U1090,1,1704,17.1.27,
17,U,171U1100,1,1702,17.1.27,
17,U,171U1110,1,1703,17.1.27,
17,U,171U1120,1,1701,17.1.27,
17,U,171U1130,1,1704,17.1.27,
17,U,171U1140,1,1702,17.1.27,
17,U,171U1150,1,1703,17.1.27,
17,U,171U1160,1,1701,17.1.27,
17,U,171U1170,1,1704,17.1.27,
17,U,171U1180,1,1702,17.1.27,
17,U,171U1190,1,1703,17.1.32,
17,U,171U1200,1,1704,17.1.27,
17,U,171U1210,1,1702,17.1.28,
17,U,171U1220,1,1703,17.1.28,
17,U,171U1230,1,1704,17.1.28,
17,U,171U1240,1,1703,17.1.28,
17,W,171W1020,1,1702,17.1.26,
17,W,171W1030,1,1705,17.1.30,
17,W,171W1040,1,1708,17.1.25,
17,W,171W1050,1,1707,17.1.25,
17,W,171W1060,1,1701,17.1.30,
17,W,171W1070,1,1703,17.1.23,
17,W,171W1080,1,1704,17.1.30,
17,W,171W1090,1,1702,17.1.23,
17,W,171W1100,1,1706,17.1.30,
17,W,171W1110,1,1711,17.1.23,
17,W,171W1120,1,1709,17.1.30,
17,W,171W1130,1,1705,17.1.23,
17,W,171W1140,1,1710,17.1.30,
17,W,171W1150,1,1714,17.1.27,
17,W,171W1160,1,1712,17.1.30,
17,W,171W1170,1,1707,17.1.27,
17,W,171W1180,1,1708,17.1.30,
